index,x,y,z,yaw
323,-97.45716094970703,119.13423919677734,0.0,53.420806884765625
324,-96.82653045654297,119.9632339477539,0.0,52.057861328125
325,-96.17635345458984,120.77700805664062,0.0,50.69490051269531
326,-95.50701141357422,121.57508087158203,0.0,49.331939697265625
327,-94.8188705444336,122.35700988769531,0.0,47.968994140625
328,-94.1123275756836,123.12234497070312,0.0,46.60603332519531
329,-93.38778686523438,123.87065887451172,0.0,45.243072509765625
330,-92.64564514160156,124.60152435302734,0.0,43.880126953125
331,-91.88633728027344,125.31452941894531,0.0,42.51716613769531
332,-91.11028289794922,126.00928497314453,0.0,41.15422058105469
333,-90.31790924072266,126.68537139892578,0.0,39.79124450683594
334,-89.50968933105469,127.34242248535156,0.0,38.42829895019531
335,-88.68607330322266,127.98006439208984,0.0,37.06535339355469
336,-87.84751892089844,128.59793090820312,0.0,35.702392578125
337,-86.9945068359375,129.19569396972656,0.0,34.33943176269531
338,-86.12751007080078,129.77297973632812,0.0,32.976470947265625
339,-85.24703216552734,130.32949829101562,0.0,31.613525390625
340,-84.35356903076172,130.86489868164062,0.0,30.250564575195312
341,-83.44761657714844,131.37889099121094,0.0,28.887603759765625
342,-82.52970886230469,131.8712158203125,0.0,27.524658203125
343,-81.60033416748047,132.341552734375,0.0,26.161697387695312
344,-80.66004943847656,132.78964233398438,0.0,24.798736572265625
345,-79.70936584472656,133.2152557373047,0.0,23.435791015625
346,-78.74882507324219,133.6181182861328,0.0,22.072830200195312
347,-77.77897644042969,133.99803161621094,0.0,20.709869384765625
348,-76.80036163330078,134.35476684570312,0.0,19.346923828125
349,-75.81353759765625,134.68812561035156,0.0,17.983963012695312
350,-74.81907653808594,134.99790954589844,0.0,16.621002197265625
351,-73.81751251220703,135.28395080566406,0.0,15.258041381835938
352,-72.0494384765625,135.72694396972656,0.0,12.872879028320312
353,-72.0494384765625,135.72694396972656,0.0,12.872879028320312
354,-71.03133392333984,135.9468994140625,0.0,11.509918212890625
355,-70.00827026367188,136.142578125,0.0,10.14697265625
356,-68.98085021972656,136.3138885498047,0.0,8.784011840820312
357,-67.94964599609375,136.46067810058594,0.0,7.4210662841796875
358,-66.91523742675781,136.5829315185547,0.0,6.0580902099609375
